observation_date,CEU4200000001
2001-11-01,15552.2
2001-12-01,15689.5
2002-01-01,14960.9
2002-02-01,14761.2
2002-03-01,14789.2
2002-04-01,14849.2
2002-05-01,14935.5
2002-06-01,15007.5
2002-07-01,14986.7
2002-08-01,14955.8
2002-09-01,14880.4
2002-10-01,15007.2
2002-11-01,15357.8
2002-12-01,15549.8
2003-01-01,14831.9
2003-02-01,14625.5
2003-03-01,14625.6
2003-04-01,14698.6
2003-05-01,14799.1
2003-06-01,14861.6
2003-07-01,14833.2
2003-08-01,14870.1
2003-09-01,14836.4
2003-10-01,14982.4
2003-11-01,15287.5
2003-12-01,15476.7
2004-01-01,14832.5
2004-02-01,14664.5
2004-03-01,14747.3
2004-04-01,14833.5
2004-05-01,14956.9
2004-06-01,15052.4
2004-07-01,15021.6
2004-08-01,15024.8
2004-09-01,14965.4
2004-10-01,15124.2
2004-11-01,15495.4
2004-12-01,15676.2
2005-01-01,15019.7
2005-02-01,14880.4
2005-03-01,14924.4
2005-04-01,15037.5
2005-05-01,15162.8
2005-06-01,15268.4
2005-07-01,15296.2
2005-08-01,15317.0
2005-09-01,15193.9
2005-10-01,15316.7
2005-11-01,15709.5
2005-12-01,15905.7
2006-01-01,15212.4
2006-02-01,15035.1
2006-03-01,15117.3
2006-04-01,15138.2
2006-05-01,15219.8
2006-06-01,15299.0
2006-07-01,15293.4
2006-08-01,15303.5
2006-09-01,15200.6
2006-10-01,15352.0
2006-11-01,15778.9
2006-12-01,15948.1
2007-01-01,15308.2
2007-02-01,15147.0
2007-03-01,15266.2
2007-04-01,15292.7
2007-05-01,15427.3
2007-06-01,15475.4
2007-07-01,15478.7
2007-08-01,15502.1
2007-09-01,15403.8
2007-10-01,15493.0
2007-11-01,15958.3
2007-12-01,16125.6
2008-01-01,15427.7
2008-02-01,15194.6
2008-03-01,15247.8
2008-04-01,15210.2
2008-05-01,15264.8
2008-06-01,15305.2
2008-07-01,15270.3
2008-08-01,15232.5
2008-09-01,15061.0
2008-10-01,15099.7
2008-11-01,15313.6
2008-12-01,15385.2
2009-01-01,14649.5
2009-02-01,14400.4
2009-03-01,14371.6
2009-04-01,14360.5
2009-05-01,14455.7
2009-06-01,14503.6
2009-07-01,14449.8
2009-08-01,14455.2
2009-09-01,14326.6
2009-10-01,14373.1
2009-11-01,14689.3
2009-12-01,14822.5
2010-01-01,14250.1
2010-02-01,14082.3
2010-03-01,14168.6
2010-04-01,14227.6
2010-05-01,14338.8
2010-06-01,14399.5
2010-07-01,14403.8
2010-08-01,14421.8
2010-09-01,14318.3
2010-10-01,14468.6
2010-11-01,14807.9
2010-12-01,14965.6
2011-01-01,14405.9
2011-02-01,14240.1
2011-03-01,14306.9
2011-04-01,14445.9
2011-05-01,14544.9
2011-06-01,14638.3
2011-07-01,14674.6
2011-08-01,14673.0
2011-09-01,14572.4
2011-10-01,14707.2
2011-11-01,15097.4
2011-12-01,15251.8
2012-01-01,14689.3
2012-02-01,14474.7
2012-03-01,14534.9
2012-04-01,14625.2
2012-05-01,14729.5
2012-06-01,14770.1
2012-07-01,14761.9
2012-08-01,14768.8
2012-09-01,14691.9
2012-10-01,14831.6
2012-11-01,15317.5
2012-12-01,15415.9
2013-01-01,14811.3
2013-02-01,14625.1
2013-03-01,14665.0
2013-04-01,14761.2
2013-05-01,14884.7
2013-06-01,14997.6
2013-07-01,15050.0
2013-08-01,15083.9
2013-09-01,15003.5
2013-10-01,15163.9
2013-11-01,15606.6
2013-12-01,15790.6
2014-01-01,15121.8
2014-02-01,14902.3
2014-03-01,14966.1
2014-04-01,15087.8
2014-05-01,15188.9
2014-06-01,15304.2
2014-07-01,15339.5
2014-08-01,15329.5
2014-09-01,15248.3
2014-10-01,15431.8
2014-11-01,15843.6
2014-12-01,15996.7
2015-01-01,15369.8
2015-02-01,15193.4
2015-03-01,15260.2
2015-04-01,15350.7
2015-05-01,15478.4
2015-06-01,15568.5
2015-07-01,15595.0
2015-08-01,15574.4
2015-09-01,15460.0
2015-10-01,15644.2
2015-11-01,16043.7
2015-12-01,16168.2
2016-01-01,15572.2
2016-02-01,15433.2
2016-03-01,15523.5
2016-04-01,15595.1
2016-05-01,15692.2
2016-06-01,15797.1
2016-07-01,15820.9
2016-08-01,15809.9
2016-09-01,15694.7
2016-10-01,15844.7
2016-11-01,16205.2
2016-12-01,16338.3
2017-01-01,15798.7
2017-02-01,15572.1
2017-03-01,15579.2
2017-04-01,15630.8
2017-05-01,15703.6
2017-06-01,15786.3
2017-07-01,15784.8
2017-08-01,15753.6
2017-09-01,15621.7
2017-10-01,15762.6
2017-11-01,16229.1
2017-12-01,16248.1
2018-01-01,15660.6
2018-02-01,15518.8
2018-03-01,15553.2
2018-04-01,15611.4
2018-05-01,15714.6
2018-06-01,15749.8
2018-07-01,15745.8
2018-08-01,15713.5
2018-09-01,15546.3
2018-10-01,15650.1
2018-11-01,16131.9
2018-12-01,16136.8
2019-01-01,15568.3
2019-02-01,15368.9
2019-03-01,15365.9
2019-04-01,15408.5
2019-05-01,15468.1
2019-06-01,15543.5
2019-07-01,15548.5
2019-08-01,15504.3
2019-09-01,15388.2
2019-10-01,15542.7
2019-11-01,15967.1
2019-12-01,16040.0
2020-01-01,15446.9
2020-02-01,15292.2
2020-03-01,15225.7
2020-04-01,13074.8
2020-05-01,13547.8
2020-06-01,14456.2
2020-07-01,14705.9
2020-08-01,14927.0
2020-09-01,14859.0
2020-10-01,15102.5
2020-11-01,15464.3
2020-12-01,15608.7
2021-01-01,15096.2
2021-02-01,14986.0
2021-03-01,15035.0
2021-04-01,15022.3
2021-05-01,15121.6
2021-06-01,15279.7
2021-07-01,15266.6
2021-08-01,15206.3
2021-09-01,15163.8
2021-10-01,15367.1
2021-11-01,15693.4
2021-12-01,15801.5
2022-01-01,15361.4
2022-02-01,15351.8
2022-03-01,15352.1
2022-04-01,15327.2
2022-05-01,15352.1
2022-06-01,15495.1
2022-07-01,15517.8
2022-08-01,15505.3
2022-09-01,15381.2
2022-10-01,15527.7
2022-11-01,15794.1
2022-12-01,15900.7
2023-01-01,15489.5
2023-02-01,15431.6
2023-03-01,15390.8
2023-04-01,15420.9
2023-05-01,15514.8
2023-06-01,15590.4
2023-07-01,15603.0
2023-08-01,15561.9
2023-09-01,15474.2
2023-10-01,15629.8
2023-11-01,15926.4
2023-12-01,16048.2
2024-01-01,15573.0
2024-02-01,15482.3
2024-03-01,15492.6
2024-04-01,15531.9
2024-05-01,15610.9
2024-06-01,15683.3
2024-07-01,15671.1
2024-08-01,15610.1
2024-09-01,15542.2
2024-10-01,15676.1
2024-11-01,15956.6
